TimeDate;ID;Val
23/01/2019 18:00;409;22.5
23/01/2019 18:15;409;17
23/01/2019 18:30;409;17
23/01/2019 18:45;409;17
23/01/2019 19:00;409;17
23/01/2019 19:15;409;17
23/01/2019 19:30;409;17
23/01/2019 19:45;409;17
23/01/2019 20:00;409;17
23/01/2019 20:15;409;17
23/01/2019 20:30;409;17
23/01/2019 20:45;409;17
23/01/2019 21:00;409;17
23/01/2019 21:15;409;17
23/01/2019 21:30;409;17
23/01/2019 21:45;409;17
23/01/2019 22:00;409;17
23/01/2019 22:15;409;17
23/01/2019 22:30;409;17
23/01/2019 22:45;409;17
23/01/2019 23:00;409;17
23/01/2019 23:15;409;17
23/01/2019 23:30;409;17
23/01/2019 23:45;409;17
24/01/2019;409;17
24/01/2019 0:15;409;17
24/01/2019 0:30;409;17
24/01/2019 0:45;409;17
24/01/2019 1:00;409;17
24/01/2019 1:15;409;17
24/01/2019 1:30;409;17
24/01/2019 1:45;409;17
24/01/2019 2:00;409;17
24/01/2019 2:15;409;17
24/01/2019 2:30;409;17
24/01/2019 2:45;409;17
24/01/2019 3:00;409;17
24/01/2019 3:15;409;17
24/01/2019 3:30;409;17
24/01/2019 3:45;409;17
24/01/2019 4:00;409;17
24/01/2019 4:15;409;17
24/01/2019 4:30;409;17
24/01/2019 4:45;409;17
24/01/2019 5:00;409;17
24/01/2019 5:15;409;17
24/01/2019 5:30;409;17
24/01/2019 5:45;409;17
24/01/2019 6:00;409;17
24/01/2019 6:15;409;17
24/01/2019 6:30;409;17
24/01/2019 6:45;409;17
24/01/2019 7:00;409;17
24/01/2019 7:15;409;17
24/01/2019 7:30;409;17
24/01/2019 7:45;409;17
24/01/2019 8:00;409;17
24/01/2019 8:15;409;22.5
24/01/2019 8:30;409;22.5
24/01/2019 8:45;409;22.5
24/01/2019 9:00;409;22.5
24/01/2019 9:15;409;22.5
24/01/2019 9:30;409;22.5
24/01/2019 9:45;409;22.5
24/01/2019 10:00;409;22.5
24/01/2019 10:15;409;22.5
24/01/2019 10:30;409;22.5
24/01/2019 10:45;409;22.5
24/01/2019 11:00;409;22.5
24/01/2019 11:15;409;22.5
24/01/2019 11:30;409;22.5
24/01/2019 11:45;409;22.5
24/01/2019 12:00;409;22.5
24/01/2019 12:15;409;22.5
24/01/2019 12:30;409;22.5
24/01/2019 12:45;409;22.5
24/01/2019 13:00;409;22.5
24/01/2019 13:15;409;22.5
24/01/2019 13:30;409;22.5
24/01/2019 13:45;409;22.5
24/01/2019 14:00;409;22.5
24/01/2019 14:15;409;22.5
24/01/2019 14:30;409;22.5
24/01/2019 14:45;409;22.5
24/01/2019 15:00;409;22.5
24/01/2019 15:15;409;22.5
24/01/2019 15:30;409;22.5
24/01/2019 15:45;409;22.5
24/01/2019 16:00;409;22.5
24/01/2019 16:15;409;22.5
24/01/2019 16:30;409;22.5
24/01/2019 16:45;409;22.5
24/01/2019 17:00;409;22.5
24/01/2019 17:15;409;22.5
24/01/2019 17:30;409;22.5
24/01/2019 17:45;409;22.5
24/01/2019 18:00;409;22.5
24/01/2019 18:15;409;17
24/01/2019 18:30;409;17
24/01/2019 18:45;409;17
24/01/2019 19:00;409;17
24/01/2019 19:15;409;17
24/01/2019 19:30;409;17
24/01/2019 19:45;409;17
24/01/2019 20:00;409;17
24/01/2019 20:15;409;17
24/01/2019 20:30;409;17
24/01/2019 20:45;409;17
24/01/2019 21:00;409;17
24/01/2019 21:15;409;17
24/01/2019 21:30;409;17
24/01/2019 21:45;409;17
24/01/2019 22:00;409;17
24/01/2019 22:15;409;17
24/01/2019 22:30;409;17
24/01/2019 22:45;409;17
24/01/2019 23:00;409;17
24/01/2019 23:15;409;17
24/01/2019 23:30;409;17
24/01/2019 23:45;409;17
25/01/2019;409;17
