Id;Vehiculo;Fecha;Tag;Tipo Residuo;Tipo Contenedor;Frecuencia RSU;Municipio;Poligono;Ruta;Peso;
54219;1541CLM;20/07/2018 10:29:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;31,00;
50653;2618JYP;20/07/2018 10:27:59;B56E49;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;25;24,00;
54218;1541CLM;20/07/2018 10:27:59;B54E2F;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;23,00;
54217;1541CLM;20/07/2018 10:27:00;B549D1;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;13,00;
50652;2618JYP;20/07/2018 10:27:00;B54432;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;25;150,00;
50650;2618JYP;20/07/2018 10:25:59;B55051;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;25;18,00;
54215;1541CLM;20/07/2018 10:25:59;B58E33;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;23,00;
50649;2618JYP;20/07/2018 10:25:59;B55051;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;25;25,00;
54216;1541CLM;20/07/2018 10:25:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;41,00;
54214;1541CLM;20/07/2018 10:25:00;B541FD;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;95,00;
49831;2618JYP;20/07/2018 10:25:00;B550BD;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;25;15,00;
50648;2618JYP;20/07/2018 10:23:59;B54BA2;Fracción Resto;Ct fr 1100;2;ZAMUDIO;UGALDEGUREN III;25;38,00;
54212;1541CLM;20/07/2018 10:23:59;B54332;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;27,00;
54213;1541CLM;20/07/2018 10:23:59;B54E29;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;15,00;
54211;1541CLM;20/07/2018 10:23:00;B5497A;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;26,00;
54210;1541CLM;20/07/2018 10:21:59;B57B13;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;20,00;
54209;1541CLM;20/07/2018 10:21:00;8EE0C7;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;16,00;
54208;1541CLM;20/07/2018 10:18:59;8EC1C4;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;1,00;
54207;1541CLM;20/07/2018 10:18:59;8EE7B6;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;143,00;
54206;1541CLM;20/07/2018 10:16:00;8EFAF9;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;17,00;
54205;1541CLM;20/07/2018 10:14:59;8EE0C6;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;47,00;
54204;1541CLM;20/07/2018 10:11:00;B54B63;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;19,00;
54203;1541CLM;20/07/2018 10:09:59;B540FA;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;43,00;
54201;1541CLM;20/07/2018 10:07:59;B57DD5;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;193,00;
54202;1541CLM;20/07/2018 10:07:59;B54E11;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;46,00;
54200;1541CLM;20/07/2018 10:07:00;8BAD5F;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;8,00;
54199;1541CLM;20/07/2018 10:05:59;8BB752;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;6,00;
54198;1541CLM;20/07/2018 10:05:00;8EE72A;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;22,00;
54197;1541CLM;20/07/2018 10:02:59;B57DF6;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;8,00;
54195;1541CLM;20/07/2018 10:00:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;12,00;
54194;1541CLM;20/07/2018 10:00:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;25,00;
54193;1541CLM;20/07/2018 10:00:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;29,00;
54192;1541CLM;20/07/2018 09:58:59;B5424F;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;17,00;
54191;1541CLM;20/07/2018 09:58:00;B57E3F;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;7,00;
54190;1541CLM;20/07/2018 09:56:00;B54C4C;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;6,00;
54189;1541CLM;20/07/2018 09:54:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;11,00;
54188;1541CLM;20/07/2018 09:53:59;B55086;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;14,00;
54187;1541CLM;20/07/2018 09:53:00;B58CD4;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;1,00;
54186;1541CLM;20/07/2018 09:51:59;8BA35E;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;33,00;
54185;1541CLM;20/07/2018 09:51:00;8EF64F;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;47,00;
54184;1541CLM;20/07/2018 09:49:59;B57C9C;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;10,00;
54182;1541CLM;20/07/2018 09:47:00;8EE0E7;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;41,00;
54181;1541CLM;20/07/2018 09:45:59;8EE53B;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;21,00;
54180;1541CLM;20/07/2018 09:44:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;6,00;
54179;1541CLM;20/07/2018 09:42:00;8BA50B;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;46,00;
54178;1541CLM;20/07/2018 09:40:59;8F06AC;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;5,00;
54177;1541CLM;20/07/2018 09:40:59;8BAA87;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;2,00;
54176;1541CLM;20/07/2018 09:40:00;8BA800;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;69,00;
54175;1541CLM;20/07/2018 09:36:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;15,00;
54174;1541CLM;20/07/2018 09:31:59;B54C9D;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;25,00;
54173;1541CLM;20/07/2018 09:29:00;8B5996;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;38,00;
54172;1541CLM;20/07/2018 09:27:00;8EBA47;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;2,00;
54171;1541CLM;20/07/2018 09:24:59;8F0692;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;19,00;
54170;1541CLM;20/07/2018 09:24:00;B54E1D;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;21,00;
54169;1541CLM;20/07/2018 09:22:59;8EFFC3;Fracción Resto;Ct fr 1100;2;ZAMUDIO;PINOA;17;10,00;
54168;1541CLM;20/07/2018 09:22:00;8EC5CA;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;24,00;
54167;1541CLM;20/07/2018 09:18:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;111,00;
54166;1541CLM;20/07/2018 09:15:59;8BBDD9;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;61,00;
54164;1541CLM;20/07/2018 09:15:00;8EC373;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;52,00;
54165;1541CLM;20/07/2018 09:15:00;8EFF0F;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;54,00;
54163;1541CLM;20/07/2018 09:13:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;23,00;
54162;1541CLM;20/07/2018 09:13:00;8BBDBD;Fracción Resto;Ct fr 1100;2;ZAMUDIO;PINOA;17;145,00;
54161;1541CLM;20/07/2018 09:11:00;8BBB12;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;24,00;
54160;1541CLM;20/07/2018 09:08:59;8EDFEE;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;33,00;
54159;1541CLM;20/07/2018 09:06:59;8EDCB5;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;24,00;
54158;1541CLM;20/07/2018 09:06:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;10,00;
54157;1541CLM;20/07/2018 09:04:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;28,00;
54156;1541CLM;20/07/2018 09:04:00;8B599C;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;11,00;
54154;1541CLM;20/07/2018 09:02:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;29,00;
54155;1541CLM;20/07/2018 09:02:59;8BC3F2;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;6,00;
54153;1541CLM;20/07/2018 09:02:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;130,00;
54151;1541CLM;20/07/2018 09:00:00;8B9C04;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;92,00;
54152;1541CLM;20/07/2018 09:00:00;8EE18A;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;41,00;
54150;1541CLM;20/07/2018 08:57:00;8EE570;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;13,00;
54149;1541CLM;20/07/2018 08:57:00;8BA52E;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;3,00;
54148;1541CLM;20/07/2018 08:55:59;8EE9C1;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;22,00;
54146;1541CLM;20/07/2018 08:53:59;8EFB1C;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;23,00;
54147;1541CLM;20/07/2018 08:53:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;13,00;
54145;1541CLM;20/07/2018 08:53:00;8BA631;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;62,00;
54144;1541CLM;20/07/2018 08:51:59;8BC593;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;19,00;
54143;1541CLM;20/07/2018 08:50:00;8F0129;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;55,00;
54142;1541CLM;20/07/2018 08:48:59;8EC5A1;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;117,00;
54141;1541CLM;20/07/2018 08:46:00;8EDBBE;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;6,00;
54140;1541CLM;20/07/2018 08:26:59;8BACE6;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;44,00;
54139;1541CLM;20/07/2018 08:24:59;8EDFF3;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;98,00;
54138;1541CLM;20/07/2018 08:21:59;8BB7FC;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;60,00;
54137;1541CLM;20/07/2018 08:21:00;8EDF44;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;5,00;
54136;1541CLM;20/07/2018 08:19:00;8BC58D;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;25,00;
54135;1541CLM;20/07/2018 08:17:59;8EDDE1;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;67,00;
55740;1743DKT;20/07/2018 08:17:59;F0C403;Fracción Resto;Cl fr 3200;2;ZAMUDIO;TORRELARRAGOITI;5;34,00;
55739;1743DKT;20/07/2018 08:17:00;F0A2A0;Fracción Resto;Cl fr 3200;3;ZAMUDIO;AREA URBANA;5;22,00;
54134;1541CLM;20/07/2018 08:15:00;8EFA68;Fracción Resto;Ct fr 800;1;ZAMUDIO;TORRELARRAGOITI;17;104,00;
54133;1541CLM;20/07/2018 08:12:59;B578F9;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;27,00;
54131;1541CLM;20/07/2018 08:10:00;B58F53;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;10,00;
54130;1541CLM;20/07/2018 08:08:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;11,00;
54129;1541CLM;20/07/2018 08:08:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;14,00;
54128;1541CLM;20/07/2018 08:05:00;B57A17;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;17;38,00;
55737;1743DKT;20/07/2018 07:47:00;F08A29;Fracción Resto;Cl fr 3200;6;ZAMUDIO;AREA URBANA;5;32,00;
55738;1743DKT;20/07/2018 07:47:00;F09FAB;Fracción Resto;Cl fr 3200;6;ZAMUDIO;AREA URBANA;5;88,00;
55736;1743DKT;20/07/2018 07:45:00;F084B1;Fracción Resto;Cl fr 3200;6;ZAMUDIO;AREA URBANA;5;48,00;
54119;1541CLM;20/07/2018 07:43:00;F0C9F7;Fracción Resto;Ct fr 800;2;ZAMUDIO;PARQUE TECNOLOGICO;17;89,00;
55735;1743DKT;20/07/2018 07:39:59;F09652;Fracción Resto;Cl fr 3200;3;ZAMUDIO;AREA URBANA;5;96,00;
54118;1541CLM;20/07/2018 07:39:59;F07F78;Fracción Resto;Ct fr 800;5;ZAMUDIO;PARQUE TECNOLOGICO;17;12,00;
54117;1541CLM;20/07/2018 07:38:00;F08FE4;Fracción Resto;Ct fr 800;5;ZAMUDIO;PARQUE TECNOLOGICO;17;29,00;
55734;1743DKT;20/07/2018 07:36:00;F07A3E;Fracción Resto;Cl fr 3200;3;ZAMUDIO;PARQUE TECNOLOGICO;5;118,00;
54116;1541CLM;20/07/2018 07:36:00;F0B893;Fracción Resto;Ct fr 1100;3;ZAMUDIO;PARQUE TECNOLOGICO;17;133,00;
55733;1743DKT;20/07/2018 07:34:59;ZAMUR;Fracción Resto;Cl fr 3200;4;ZAMUDIO;AREA URBANA;5;44,00;
54114;1541CLM;20/07/2018 07:32:59;F0C8D2;Fracción Resto;Ct fr 800;2;ZAMUDIO;SIN ASIGNAR;17;106,00;
54115;1541CLM;20/07/2018 07:32:59;F0C8D2;Fracción Resto;Ct fr 800;2;ZAMUDIO;SIN ASIGNAR;17;5,00;
