Id;Vehiculo;Fecha;Tag;Tipo Residuo;Tipo Contenedor;Frecuencia RSU;Municipio;Poligono;Ruta;Peso;
102359;7501JXG;28/12/2018 16:12:00;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;24;150,00;
102358;7501JXG;28/12/2018 16:09:00;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;518,00;
102357;7501JXG;28/12/2018 16:07:59;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;180,00;
102814;1541CLM;27/12/2018 08:42:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;71,00;
102813;1541CLM;27/12/2018 08:42:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;74,00;
102800;1541CLM;27/12/2018 08:17:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;25,00;
101489;1541CLM;24/12/2018 09:09:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;8,00;
101210;1541CLM;21/12/2018 08:19:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;62,00;
101194;1541CLM;21/12/2018 08:01:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;5,00;
100983;1541CLM;20/12/2018 07:32:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;26,00;
100984;1541CLM;20/12/2018 07:32:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;11,00;
100967;1541CLM;20/12/2018 07:14:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;21,00;
100849;1541CLM;19/12/2018 08:08:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;83,00;
100833;1541CLM;19/12/2018 07:47:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;12,00;
100710;1541CLM;18/12/2018 08:23:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;38,00;
100691;1541CLM;18/12/2018 08:01:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;19,00;
100387;1541CLM;17/12/2018 08:32:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;56,00;
100370;1541CLM;17/12/2018 08:14:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;29,00;
96622;7501JXG;14/12/2018 15:38:59;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;27;338,00;
94982;2618JYP;14/12/2018 09:38:59;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;25;37,00;
98413;1541CLM;14/12/2018 08:26:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;41,00;
98396;1541CLM;14/12/2018 08:06:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;41,00;
98183;1541CLM;13/12/2018 08:32:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;46,00;
98167;1541CLM;13/12/2018 08:10:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;18,00;
98105;1541CLM;12/12/2018 08:35:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;95,00;
98088;1541CLM;12/12/2018 08:14:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;10,00;
97852;1541CLM;11/12/2018 08:48:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;44,00;
97837;1541CLM;11/12/2018 08:28:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;26,00;
97587;1541CLM;10/12/2018 08:06:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;22,00;
97392;1541CLM;07/12/2018 08:21:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;29,00;
97376;1541CLM;07/12/2018 08:01:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;106,00;
97296;1541CLM;05/12/2018 08:03:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;90,00;
97278;1541CLM;05/12/2018 07:41:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;12,00;
97046;1541CLM;04/12/2018 08:51:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;71,00;
97030;1541CLM;04/12/2018 08:23:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;197,00;
96784;1541CLM;03/12/2018 08:33:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;118,00;
96762;1541CLM;03/12/2018 08:10:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;56,00;
88810;2618JYP;30/11/2018 12:24:59;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;14,00;
88809;2618JYP;30/11/2018 12:24:59;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;15,00;
88808;2618JYP;30/11/2018 12:24:00;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;1,00;
88807;2618JYP;30/11/2018 12:22:59;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;20,00;
88757;2618JYP;30/11/2018 11:10:00;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;76,00;
88748;2618JYP;30/11/2018 09:29:00;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;24;3,00;
90528;7501JXG;30/11/2018 09:15:59;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;1.012,00;
90527;7501JXG;30/11/2018 09:15:00;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;742,00;
90525;7501JXG;30/11/2018 09:04:59;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;34,00;
92750;1541CLM;30/11/2018 08:28:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;58,00;
92734;1541CLM;30/11/2018 08:06:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;44,00;
88691;2618JYP;30/11/2018 07:25:59;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;43,00;
88690;2618JYP;30/11/2018 07:25:59;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;55,00;
88689;2618JYP;30/11/2018 07:25:00;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;20,00;
92532;1541CLM;29/11/2018 08:28:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;52,00;
92516;1541CLM;29/11/2018 08:06:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;23,00;
92415;1541CLM;28/11/2018 08:35:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;53,00;
92402;1541CLM;28/11/2018 08:14:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;6,00;
92270;1541CLM;27/11/2018 08:39:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;87,00;
92254;1541CLM;27/11/2018 08:15:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;27,00;
91951;1541CLM;26/11/2018 08:35:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;119,00;
91938;1541CLM;26/11/2018 08:15:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;48,00;
89734;7501JXG;23/11/2018 10:16:59;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;772,00;
89731;7501JXG;23/11/2018 10:14:00;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;1.012,00;
87939;2618JYP;23/11/2018 09:00:59;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;24;31,00;
91705;1541CLM;23/11/2018 08:42:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;20,00;
91690;1541CLM;23/11/2018 08:19:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;74,00;
91527;1541CLM;22/11/2018 07:56:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;73,00;
91512;1541CLM;22/11/2018 07:32:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;44,00;
91394;1541CLM;21/11/2018 08:39:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;130,00;
91378;1541CLM;21/11/2018 08:15:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;48,00;
91179;1541CLM;20/11/2018 08:51:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;112,00;
91163;1541CLM;20/11/2018 08:24:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;48,00;
90934;1541CLM;19/11/2018 08:33:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;97,00;
90917;1541CLM;19/11/2018 08:10:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;3,00;
90669;1541CLM;16/11/2018 08:19:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;55,00;
90670;1541CLM;16/11/2018 08:19:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;10,00;
90655;1541CLM;16/11/2018 07:54:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;18,00;
85854;1541CLM;15/11/2018 08:32:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;49,00;
85839;1541CLM;15/11/2018 08:12:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;40,00;
85732;1541CLM;14/11/2018 08:23:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;56,00;
85715;1541CLM;14/11/2018 08:01:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;16,00;
85606;1541CLM;13/11/2018 08:21:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;19,00;
85381;1541CLM;12/11/2018 08:37:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;87,00;
85366;1541CLM;12/11/2018 08:15:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;65,00;
81759;2618JYP;09/11/2018 09:17:00;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;24;17,00;
85124;1541CLM;09/11/2018 08:19:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;38,00;
85108;1541CLM;09/11/2018 07:56:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;60,00;
84927;1541CLM;08/11/2018 08:41:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;57,00;
84915;1541CLM;08/11/2018 08:21:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;11,00;
84808;1541CLM;07/11/2018 08:15:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;74,00;
84796;1541CLM;07/11/2018 07:56:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;23,00;
84588;1541CLM;06/11/2018 08:39:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;30,00;
84574;1541CLM;06/11/2018 08:15:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;55,00;
84345;1541CLM;05/11/2018 07:59:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;16,00;
80923;2618JYP;02/11/2018 08:57:59;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;24;25,00;
84178;1541CLM;02/11/2018 08:17:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;31,00;
84163;1541CLM;02/11/2018 07:54:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;20,00;
76871;1541CLM;31/10/2018 08:17:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;20,00;
76858;1541CLM;31/10/2018 07:57:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;41,00;
76683;1541CLM;30/10/2018 08:37:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;29,00;
76670;1541CLM;30/10/2018 08:15:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;43,00;
76446;1541CLM;29/10/2018 08:37:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;30,00;
76431;1541CLM;29/10/2018 08:15:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;45,00;
80298;2618JYP;26/10/2018 08:03:59;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;24;7,00;
76183;1541CLM;26/10/2018 07:16:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;83,00;
76168;1541CLM;26/10/2018 06:53:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;27,00;
75973;1541CLM;25/10/2018 07:38:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;38,00;
75974;1541CLM;25/10/2018 07:38:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;32,00;
75959;1541CLM;25/10/2018 07:18:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;58,00;
75773;1541CLM;23/10/2018 07:00:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;71,00;
75760;1541CLM;23/10/2018 06:42:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;7,00;
75514;1541CLM;22/10/2018 07:21:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;69,00;
75496;1541CLM;22/10/2018 06:58:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;52,00;
79392;2618JYP;19/10/2018 08:08:59;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;24;23,00;
73812;1541CLM;19/10/2018 07:12:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;5,00;
75235;1541CLM;19/10/2018 06:51:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;71,00;
66914;2618JYP;28/09/2018 08:05:00;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;24;31,00;
65987;2618JYP;21/09/2018 08:12:00;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;24;3,00;
65986;2618JYP;21/09/2018 08:12:00;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;24;16,00;
62521;2618JYP;14/09/2018 10:59:00;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;9,00;
62520;2618JYP;14/09/2018 10:45:59;ZAMIO;Organico;ct org 1100;2;ZAMUDIO;TORRELARRAGOITI;24;148,00;
58552;1541CLM;03/08/2018 07:05:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;83,00;
58540;1541CLM;03/08/2018 06:42:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;5,00;
58387;1541CLM;02/08/2018 07:16:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;69,00;
58373;1541CLM;02/08/2018 06:49:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;50,00;
58283;1541CLM;01/08/2018 06:45:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;12,00;
55076;1541CLM;27/07/2018 07:11:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;19,00;
55059;1541CLM;27/07/2018 06:42:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;44,00;
54884;1541CLM;26/07/2018 07:36:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;16,00;
54868;1541CLM;26/07/2018 07:12:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;51,00;
54756;1541CLM;25/07/2018 06:53:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;26,00;
54566;1541CLM;24/07/2018 07:11:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;41,00;
54553;1541CLM;24/07/2018 06:49:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;35,00;
54365;1541CLM;23/07/2018 07:27:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;136,00;
54355;1541CLM;23/07/2018 07:07:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;9,00;
50615;2618JYP;20/07/2018 07:56:00;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;24;18,00;
54101;1541CLM;20/07/2018 07:16:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;15,00;
54086;1541CLM;20/07/2018 06:44:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;21,00;
53909;1541CLM;19/07/2018 07:12:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;19,00;
53896;1541CLM;19/07/2018 06:49:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;55,90;
53796;1541CLM;18/07/2018 07:11:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;67,00;
53782;1541CLM;18/07/2018 06:47:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;49,00;
53594;1541CLM;17/07/2018 07:05:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;56,00;
53582;1541CLM;17/07/2018 06:45:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;32,00;
53387;1541CLM;16/07/2018 07:45:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;20,00;
53367;1541CLM;16/07/2018 07:09:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;6,00;
45816;2618JYP;13/07/2018 07:57:59;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;24;17,00;
48992;1541CLM;13/07/2018 07:32:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;15,00;
48973;1541CLM;13/07/2018 06:51:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;52,00;
48823;1541CLM;12/07/2018 07:18:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;9,00;
48808;1541CLM;12/07/2018 06:47:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;25,00;
48707;1541CLM;11/07/2018 07:16:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;25,00;
48696;1541CLM;11/07/2018 06:51:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;6,00;
48523;1541CLM;10/07/2018 07:21:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;20,00;
48508;1541CLM;10/07/2018 06:47:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;72,00;
48309;1541CLM;09/07/2018 07:21:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;44,00;
48296;1541CLM;09/07/2018 06:49:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;12,00;
45052;2618JYP;06/07/2018 07:50:59;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;24;12,00;
48109;1541CLM;06/07/2018 07:29:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;35,00;
48091;1541CLM;06/07/2018 07:05:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;35,00;
47883;1541CLM;05/07/2018 07:05:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;95,00;
47868;1541CLM;05/07/2018 06:45:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;14,00;
47772;1541CLM;04/07/2018 07:07:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;99,00;
47762;1541CLM;04/07/2018 06:51:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;62,00;
47580;1541CLM;03/07/2018 07:23:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;20,00;
47507;1541CLM;02/07/2018 14:10:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;48,00;
47487;1541CLM;02/07/2018 13:41:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;70,00;
41699;2618JYP;29/06/2018 07:30:59;ZAMUO;Organico;ct org 1100;4;ZAMUDIO;AREA URBANA;24;17,00;
44034;1541CLM;25/06/2018 06:51:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;16,00;
43809;1541CLM;22/06/2018 07:25:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;69,00;
43789;1541CLM;22/06/2018 07:02:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;59,00;
43563;1541CLM;21/06/2018 07:07:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;25,00;
43549;1541CLM;21/06/2018 06:47:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;24,00;
43440;1541CLM;20/06/2018 07:14:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;6,00;
43427;1541CLM;20/06/2018 06:54:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;63,90;
39574;1541CLM;05/06/2018 07:09:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;2,00;
39587;1541CLM;05/06/2018 06:51:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;61,00;
39800;1541CLM;04/06/2018 07:07:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;9,00;
39816;1541CLM;04/06/2018 06:47:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;28,00;
40036;1541CLM;01/06/2018 07:27:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;12,00;
40056;1541CLM;01/06/2018 07:05:00;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;99,00;
36544;1541CLM;31/05/2018 06:58:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;12,00;
36534;1541CLM;31/05/2018 06:42:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;83,00;
36430;1541CLM;30/05/2018 07:21:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;23,00;
36270;1541CLM;29/05/2018 06:47:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;2,00;
36082;1541CLM;28/05/2018 07:30:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;26,00;
35829;1541CLM;25/05/2018 07:25:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;9,00;
35811;1541CLM;25/05/2018 07:02:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;125,00;
3326;1541CLM;24/05/2018 06:58:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;18,00;
3325;1541CLM;24/05/2018 06:58:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;121,00;
3314;1541CLM;24/05/2018 06:40:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;45,00;
3201;1541CLM;23/05/2018 07:05:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;72,00;
3186;1541CLM;23/05/2018 06:47:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;15;6,00;
2995;1541CLM;22/05/2018 07:02:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;36,00;
2981;1541CLM;22/05/2018 06:45:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;14;38,00;
2732;1541CLM;21/05/2018 06:45:59;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;13;1,00;
2492;1541CLM;18/05/2018 07:23:00;F0C108;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;57,00;
2476;1541CLM;18/05/2018 07:00:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;17;74,00;
2263;1541CLM;17/05/2018 07:18:59;F07C37;Organico;ct org 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;16;37,00;
