Id;Vehiculo;Fecha;Tag;Tipo Residuo;Tipo Contenedor;Frecuencia RSU;Municipio;Poligono;Ruta;Peso;refSortingType
51564;2618JYP;30/07/2018 06:36:00;B54DF7;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;19;28,00;SortingType:1
51562;2618JYP;30/07/2018 06:35:00;B58EFC;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;19;35,00;SortingType:1
51563;2618JYP;30/07/2018 06:35:00;B58EFC;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;19;7,00;SortingType:1
51561;2618JYP;30/07/2018 06:33:59;B54A93;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;19;14,00;SortingType:1
51559;2618JYP;30/07/2018 06:31:59;B54C5D;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN I;19;4,00;SortingType:1
51558;2618JYP;30/07/2018 06:31:00;B54D46;Fracción Resto;Ct fr 360;2;ZAMUDIO;UGALDEGUREN II;19;11,00;SortingType:1
51557;2618JYP;30/07/2018 06:29:59;B54AC9;Fracción Resto;Ct fr 1100;2;ZAMUDIO;UGALDEGUREN II;19;29,00;SortingType:1
51556;2618JYP;30/07/2018 06:29:00;B5803F;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;19;6,00;SortingType:1
51555;2618JYP;30/07/2018 06:27:59;B5803F;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;19;19,00;SortingType:1
51554;2618JYP;30/07/2018 06:26:00;B55094;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;19;45,00;SortingType:1
51553;2618JYP;30/07/2018 06:24:59;B5420C;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;19;54,00;SortingType:1
51552;2618JYP;30/07/2018 06:22:59;B58046;Fracción Resto;Ct fr 360;2;ZAMUDIO;UGALDEGUREN II;19;13,00;SortingType:1
51551;2618JYP;30/07/2018 06:22:00;B54A2F;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;19;9,00;SortingType:1
51549;2618JYP;30/07/2018 06:17:59;B5429C;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;19;97,00;
51548;2618JYP;30/07/2018 06:17:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;19;118,00;
51547;2618JYP;30/07/2018 06:17:59;B58ED7;Fracción Resto;Ct fr 1100;2;ZAMUDIO;UGALDEGUREN III;19;102,00;SortingType:1
51546;2618JYP;30/07/2018 06:17:00;B54A07;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;19;134,00;
51545;2618JYP;30/07/2018 06:15:00;B54D73;Fracción Resto;Ct fr 1100;2;ZAMUDIO;UGALDEGUREN III;19;13,00;SortingType:1
51544;2618JYP;30/07/2018 06:13:00;B5512C;Fracción Resto;Ct fr 1100;2;ZAMUDIO;UGALDEGUREN III;19;39,00;SortingType:1
51543;2618JYP;30/07/2018 06:13:00;B54E25;Fracción Resto;Ct fr 1100;2;ZAMUDIO;UGALDEGUREN III;19;31,00;SortingType:1
51542;2618JYP;30/07/2018 06:11:59;B590A1;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;19;6,00;SortingType:1
53241;7501JXG;30/07/2018 06:11:00;ZAMUR;Fracción Resto;Cl fr 3200;4;ZAMUDIO;AREA URBANA;7;76,00;
51541;2618JYP;30/07/2018 06:09:59;B58EB6;Fracción Resto;Ct fr 360;2;ZAMUDIO;UGALDEGUREN III;19;17,00;SortingType:1
51540;2618JYP;30/07/2018 06:08:59;B57E4E;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;19;19,00;SortingType:1
51539;2618JYP;30/07/2018 06:08:00;B590C0;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;19;5,00;SortingType:1
51538;2618JYP;30/07/2018 06:06:59;B59035;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;19;9,00;SortingType:1
51537;2618JYP;30/07/2018 06:06:00;B590C9;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;19;20,00;SortingType:1
51536;2618JYP;30/07/2018 06:04:00;B541E8;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;19;36,00;SortingType:1
51535;2618JYP;30/07/2018 06:02:59;B57DC9;Fracción Resto;Ct fr 1100;2;ZAMUDIO;UGALDEGUREN III;19;6,00;SortingType:1
51534;2618JYP;30/07/2018 06:02:59;B57DC9;Fracción Resto;Ct fr 1100;2;ZAMUDIO;UGALDEGUREN III;19;18,00;SortingType:1
51533;2618JYP;30/07/2018 06:00:59;B550F7;Fracción Resto;Ct fr 1100;2;ZAMUDIO;UGALDEGUREN III;19;57,00;SortingType:1
51532;2618JYP;30/07/2018 05:59:00;8EC5B1;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;19;19,00;SortingType:1
51531;2618JYP;30/07/2018 05:57:59;B58E86;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;19;60,00;SortingType:1
53236;7501JXG;30/07/2018 05:57:59;ZAMUR;Fracción Resto;Cl fr 3200;4;ZAMUDIO;AREA URBANA;7;44,00;
53234;7501JXG;30/07/2018 05:37:59;ZAMUR;Fracción Resto;Cl fr 3200;4;ZAMUDIO;AREA URBANA;7;276,00;
51518;2618JYP;28/07/2018 10:47:59;8BB927;Fracción Resto;Ct fr 800;0;ZAMUDIO;SIN ASIGNAR;25;15,00;SortingType:1
53221;7501JXG;27/07/2018 16:18:00;ZAMUR;Fracción Resto;Cl fr 3200;4;ZAMUDIO;AREA URBANA;27;44,00;
53212;7501JXG;27/07/2018 15:56:00;ZAMUR;Fracción Resto;Cl fr 3200;4;ZAMUDIO;AREA URBANA;27;230,00;
53205;7501JXG;27/07/2018 15:38:59;F0C5C1;Fracción Resto;Cl fr 3200;2;ZAMUDIO;AREA URBANA;27;108,00;SortingType:2
53204;7501JXG;27/07/2018 15:36:59;F08245;Fracción Resto;Cl fr 3200;5;ZAMUDIO;AREA URBANA;27;72,00;SortingType:2
53203;7501JXG;27/07/2018 15:36:00;F0AF5F;Fracción Resto;Cl fr 3200;5;ZAMUDIO;AREA URBANA;27;84,00;SortingType:2
53202;7501JXG;27/07/2018 15:35:00;F0CBD7;Fracción Resto;Cl fr 3200;5;ZAMUDIO;AREA URBANA;27;110,00;SortingType:2
53201;7501JXG;27/07/2018 15:33:59;F0BBC3;Fracción Resto;Cl fr 3200;5;ZAMUDIO;AREA URBANA;27;182,00;SortingType:2
53200;7501JXG;27/07/2018 15:31:00;F0C115;Fracción Resto;Cl fr 3200;5;ZAMUDIO;AREA URBANA;27;156,00;SortingType:2
53198;7501JXG;27/07/2018 15:29:00;F08A29;Fracción Resto;Cl fr 3200;6;ZAMUDIO;AREA URBANA;27;26,00;SortingType:2
53199;7501JXG;27/07/2018 15:29:00;F09FAB;Fracción Resto;Cl fr 3200;6;ZAMUDIO;AREA URBANA;27;28,00;SortingType:2
53197;7501JXG;27/07/2018 15:27:59;F084B1;Fracción Resto;Cl fr 3200;6;ZAMUDIO;AREA URBANA;27;18,00;
53196;7501JXG;27/07/2018 15:27:00;F0CF85;Fracción Resto;Cl fr 3200;5;ZAMUDIO;AREA URBANA;27;114,00;SortingType:2
53195;7501JXG;27/07/2018 15:24:59;F0BDB2;Fracción Resto;Cl fr 3200;5;ZAMUDIO;AREA URBANA;27;96,00;SortingType:2
53194;7501JXG;27/07/2018 15:22:59;F0BB15;Fracción Resto;Cl fr 3200;5;ZAMUDIO;AREA URBANA;27;114,00;SortingType:2
53193;7501JXG;27/07/2018 15:22:00;F09AA3;Fracción Resto;Cl fr 3200;5;ZAMUDIO;AREA URBANA;27;98,00;SortingType:2
53192;7501JXG;27/07/2018 15:20:59;F0AD36;Fracción Resto;Cl fr 3200;5;ZAMUDIO;AREA URBANA;27;54,00;SortingType:2
53191;7501JXG;27/07/2018 15:18:59;F08359;Fracción Resto;Cl fr 3200;5;ZAMUDIO;AREA URBANA;27;254,00;SortingType:2
53190;7501JXG;27/07/2018 15:17:59;F0958E;Fracción Resto;Cl fr 3200;5;ZAMUDIO;AREA URBANA;27;152,00;SortingType:2
53189;7501JXG;27/07/2018 15:15:59;ZAMUR;Fracción Resto;Cl fr 3200;4;ZAMUDIO;AREA URBANA;27;126,00;
51507;2618JYP;27/07/2018 12:51:00;B541DB;Fracción Resto;Ct fr 1100;2;ZAMUDIO;UGALDEGUREN I;25;6,00;SortingType:1
51506;2618JYP;27/07/2018 12:42:59;B54E30;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN I;25;17,00;SortingType:1
55264;1541CLM;27/07/2018 11:55:00;ZAMUR;Fracción Resto;Cl fr 3200;4;ZAMUDIO;AREA URBANA;17;5,00;
55215;1541CLM;27/07/2018 10:39:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;42,00;
55214;1541CLM;27/07/2018 10:38:00;8EFA0F;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;10,00;
55213;1541CLM;27/07/2018 10:36:59;B54B63;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;24,00;SortingType:1
55212;1541CLM;27/07/2018 10:36:00;B54246;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;10,00;SortingType:1
55211;1541CLM;27/07/2018 10:34:59;B540FA;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;51,00;SortingType:1
55210;1541CLM;27/07/2018 10:34:00;B54418;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;1,00;SortingType:1
55209;1541CLM;27/07/2018 10:32:59;B54E11;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;5,00;SortingType:1
55208;1541CLM;27/07/2018 10:32:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;14,00;
55207;1541CLM;27/07/2018 10:30:59;8BAD5F;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;10,00;
55204;1541CLM;27/07/2018 10:25:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;54,00;
55202;1541CLM;27/07/2018 10:23:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;91,00;
55201;1541CLM;27/07/2018 10:23:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;61,00;
55199;1541CLM;27/07/2018 10:21:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;31,00;
55198;1541CLM;27/07/2018 10:20:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;15,00;
55196;1541CLM;27/07/2018 10:18:00;8BBCE4;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;44,00;
55195;1541CLM;27/07/2018 10:16:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;33,00;
55191;1541CLM;27/07/2018 10:14:00;B590A6;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;56,00;SortingType:1
55192;1541CLM;27/07/2018 10:14:00;B54CFB;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;138,00;SortingType:1
55190;1541CLM;27/07/2018 10:12:59;B54456;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;29,00;SortingType:1
55189;1541CLM;27/07/2018 10:12:00;B544C4;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;30,00;SortingType:1
55188;1541CLM;27/07/2018 10:09:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;35,00;
55186;1541CLM;27/07/2018 10:09:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;11,00;
55187;1541CLM;27/07/2018 10:09:00;B54E2F;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;42,00;SortingType:1
55185;1541CLM;27/07/2018 10:07:59;B549D1;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;13,00;SortingType:1
55184;1541CLM;27/07/2018 10:07:00;B58E33;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;22,00;SortingType:1
55183;1541CLM;27/07/2018 10:07:00;B541FD;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;105,00;
55182;1541CLM;27/07/2018 10:05:59;B54332;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;52,00;SortingType:1
55181;1541CLM;27/07/2018 10:05:00;B57B13;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;14,00;SortingType:1
55180;1541CLM;27/07/2018 10:03:59;8BB8D0;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;63,00;SortingType:1
55179;1541CLM;27/07/2018 10:02:00;8BAB15;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;28,00;SortingType:1
51456;2618JYP;27/07/2018 09:53:59;8EC253;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;25;80,00;SortingType:1
51454;2618JYP;27/07/2018 09:53:00;8EFFC0;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;25;16,00;SortingType:1
51455;2618JYP;27/07/2018 09:53:00;8EC2EE;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;25;14,00;SortingType:1
55178;1541CLM;27/07/2018 09:51:00;8BACE6;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;55,00;SortingType:1
55177;1541CLM;27/07/2018 09:49:00;B54347;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;7,00;SortingType:6
55176;1541CLM;27/07/2018 09:47:59;B54C11;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;12,00;SortingType:1
55175;1541CLM;27/07/2018 09:45:59;B54D0B;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;34,00;SortingType:1
55174;1541CLM;27/07/2018 09:45:59;B54D06;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;45,00;SortingType:1
55173;1541CLM;27/07/2018 09:45:00;8BA61D;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;21,00;
55172;1541CLM;27/07/2018 09:42:00;B55144;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;21,00;SortingType:1
55170;1541CLM;27/07/2018 09:40:59;B54461;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;25,00;SortingType:1
51453;2618JYP;27/07/2018 09:40:59;B55125;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;25;79,90;SortingType:1
51452;2618JYP;27/07/2018 09:40:00;B56E49;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN II;25;34,00;SortingType:1
55169;1541CLM;27/07/2018 09:40:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;25,00;
55168;1541CLM;27/07/2018 09:38:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;47,00;
51451;2618JYP;27/07/2018 09:38:00;B54432;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;25;119,00;
55167;1541CLM;27/07/2018 09:38:00;B5424F;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;25,00;SortingType:1
55166;1541CLM;27/07/2018 09:36:59;B57E3F;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;7,00;SortingType:1
51449;2618JYP;27/07/2018 09:36:00;B550BD;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;25;40,00;SortingType:1
51448;2618JYP;27/07/2018 09:36:00;B54BA2;Fracción Resto;Ct fr 1100;2;ZAMUDIO;UGALDEGUREN III;25;31,00;SortingType:1
51447;2618JYP;27/07/2018 09:35:00;B55051;Fracción Resto;Ct fr 800;2;ZAMUDIO;UGALDEGUREN III;25;16,00;SortingType:1
55165;1541CLM;27/07/2018 09:35:00;B54C4C;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;11,00;SortingType:1
55164;1541CLM;27/07/2018 09:33:59;B54FE5;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;10,00;SortingType:1
55163;1541CLM;27/07/2018 09:33:00;B55086;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;7,00;SortingType:1
55161;1541CLM;27/07/2018 09:31:59;8BA35E;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;40,00;
55162;1541CLM;27/07/2018 09:31:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;11,00;
55160;1541CLM;27/07/2018 09:31:00;8EF64F;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;34,00;
55158;1541CLM;27/07/2018 09:29:00;B57C9C;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;48,00;SortingType:6
55157;1541CLM;27/07/2018 09:27:59;B57E93;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;89,00;SortingType:1
55156;1541CLM;27/07/2018 09:27:00;8EE0C7;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;17,00;SortingType:1
55155;1541CLM;27/07/2018 09:24:59;8EE7B6;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;42,00;SortingType:1
55154;1541CLM;27/07/2018 09:22:00;8EFAF9;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;13,00;SortingType:1
55153;1541CLM;27/07/2018 09:20:00;8BC597;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;69,00;
55152;1541CLM;27/07/2018 09:17:59;8EE114;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;21,00;SortingType:1
55151;1541CLM;27/07/2018 09:17:00;8EE70D;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;76,00;SortingType:1
55150;1541CLM;27/07/2018 09:15:59;8EC27A;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;54,00;SortingType:1
55149;1541CLM;27/07/2018 09:15:59;8BBDA7;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;96,00;SortingType:1
55148;1541CLM;27/07/2018 09:15:00;8EB4B1;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;81,00;SortingType:1
55147;1541CLM;27/07/2018 09:13:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;19,00;
55146;1541CLM;27/07/2018 09:09:59;8BBDD9;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;15,00;SortingType:1
55144;1541CLM;27/07/2018 09:08:59;8EFF0F;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;7,00;SortingType:1
55145;1541CLM;27/07/2018 09:08:59;8EC373;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;90,00;SortingType:1
55143;1541CLM;27/07/2018 09:08:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;18,00;
55142;1541CLM;27/07/2018 09:06:00;8BBDBD;Fracción Resto;Ct fr 1100;2;ZAMUDIO;PINOA;17;107,00;SortingType:1
55141;1541CLM;27/07/2018 09:04:59;8BBB12;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;20,00;SortingType:1
55140;1541CLM;27/07/2018 09:04:00;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;8,00;
55139;1541CLM;27/07/2018 09:02:00;8EE0E7;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;99,00;SortingType:1
55138;1541CLM;27/07/2018 09:00:59;8EE53B;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;9,00;SortingType:1
55137;1541CLM;27/07/2018 09:00:00;8BA50B;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;9,00;SortingType:1
55136;1541CLM;27/07/2018 08:59:00;8F06AC;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;14,00;SortingType:1
55135;1541CLM;27/07/2018 08:57:59;8BAA87;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;24,00;SortingType:1
55134;1541CLM;27/07/2018 08:57:00;8BA800;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;135,00;SortingType:1
55133;1541CLM;27/07/2018 08:55:59;8EDFEE;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;12,00;SortingType:1
55131;1541CLM;27/07/2018 08:51:59;8EE478;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;14,00;SortingType:1
55130;1541CLM;27/07/2018 08:51:00;8B599C;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;20,00;SortingType:1
55129;1541CLM;27/07/2018 08:46:59;8EC5CA;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;33,00;SortingType:1
55128;1541CLM;27/07/2018 08:46:00;B54E1D;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;60,00;
55127;1541CLM;27/07/2018 08:44:59;8EFFC3;Fracción Resto;Ct fr 1100;2;ZAMUDIO;PINOA;17;48,00;SortingType:1
55126;1541CLM;27/07/2018 08:42:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;14,00;
55125;1541CLM;27/07/2018 08:41:00;B54C9D;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;30,00;SortingType:1
55124;1541CLM;27/07/2018 08:39:00;8EBA47;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;17,00;SortingType:1
55123;1541CLM;27/07/2018 08:37:59;8BA3D3;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;37,00;SortingType:1
55121;1541CLM;27/07/2018 08:35:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;69,00;
55122;1541CLM;27/07/2018 08:35:59;8BA825;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;32,00;SortingType:1
55120;1541CLM;27/07/2018 08:35:00;8EE18A;Fracción Resto;Ct fr 800;2;ZAMUDIO;PINOA;17;35,00;SortingType:1
55119;1541CLM;27/07/2018 08:33:59;8EE4B3;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;26,00;SortingType:1
55118;1541CLM;27/07/2018 08:32:59;8EF71D;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;26,00;SortingType:1
55117;1541CLM;27/07/2018 08:32:00;8EE570;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;10,00;SortingType:1
55116;1541CLM;27/07/2018 08:30:59;8BB90F;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;27,00;SortingType:1
55115;1541CLM;27/07/2018 08:30:00;8EDBCB;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;21,00;SortingType:1
55114;1541CLM;27/07/2018 08:28:59;8EE9C1;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;23,00;SortingType:1
55113;1541CLM;27/07/2018 08:28:00;8BA631;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;26,00;SortingType:1
55112;1541CLM;27/07/2018 08:26:59;8BC593;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;27,00;SortingType:1
55111;1541CLM;27/07/2018 08:26:00;8F0129;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;60,00;SortingType:1
55110;1541CLM;27/07/2018 08:23:59;8EC3E5;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;26,00;SortingType:1
55109;1541CLM;27/07/2018 08:23:00;8EDBBE;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;27,00;SortingType:1
55108;1541CLM;27/07/2018 08:21:00;8BB7FC;Fracción Resto;Ct fr 1100;2;ZAMUDIO;TORRELARRAGOITI;17;15,00;SortingType:1
55107;1541CLM;27/07/2018 08:19:59;8EDF44;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;9,00;SortingType:1
55106;1541CLM;27/07/2018 08:17:00;8BC58D;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;40,00;SortingType:1
55105;1541CLM;27/07/2018 08:15:59;8EDDE1;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;73,00;SortingType:1
55104;1541CLM;27/07/2018 08:12:00;8EFA68;Fracción Resto;Ct fr 800;1;ZAMUDIO;TORRELARRAGOITI;17;65,00;SortingType:1
55103;1541CLM;27/07/2018 08:10:59;B578F9;Fracción Resto;Ct fr 800;2;ZAMUDIO;TORRELARRAGOITI;17;17,00;
55102;1541CLM;27/07/2018 08:08:59;ZAMIR;Fracción Resto;Ct fr 360;2;ZAMUDIO;TORRELARRAGOITI;17;24,00;
55093;1541CLM;27/07/2018 07:43:00;F0A3DE;Fracción Resto;Ct fr 1100;2;ZAMUDIO;PARQUE TECNOLOGICO;17;71,00;SortingType:1
55085;1541CLM;27/07/2018 07:29:00;F07F78;Fracción Resto;Ct fr 800;5;ZAMUDIO;PARQUE TECNOLOGICO;17;28,00;SortingType:1
55084;1541CLM;27/07/2018 07:25:59;F08FE4;Fracción Resto;Ct fr 800;5;ZAMUDIO;PARQUE TECNOLOGICO;17;31,00;SortingType:1
53101;7501JXG;27/07/2018 07:25:00;ZAMUR;Fracción Resto;Cl fr 3200;4;ZAMUDIO;AREA URBANA;11;90,00;
55083;1541CLM;27/07/2018 07:21:59;F08F30;Fracción Resto;Ct fr 800;6;ZAMUDIO;PARQUE TECNOLOGICO;17;60,00;SortingType:1
55082;1541CLM;27/07/2018 07:18:00;ZAMUR;Fracción Resto;Cl fr 3200;4;ZAMUDIO;AREA URBANA;17;59,00;
55081;1541CLM;27/07/2018 07:18:00;F0B18D;Fracción Resto;Ct fr 1100;6;ZAMUDIO;SIN ASIGNAR;17;120,00;SortingType:1
55080;1541CLM;27/07/2018 07:16:00;ZAMUR;Fracción Resto;Cl fr 3200;4;ZAMUDIO;AREA URBANA;17;103,00;
